scenario_id,iteration,network,source,destination,target_date,target_column,distance_km,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,channel_slots,channel_pattern,channels,launch_power_dbm,preferred_engine,selected_engine,decision_reason,backend,status,gsnr_db,osnr_db,ase_dbm,gsnr_signal_bw_db,gsnr_0p1nm_db,osnr_signal_bw_db,osnr_0p1nm_db,ase_signal_bw_dbm,ase_0p1nm_dbm,rx_total_wdm_power_dbm,rx_signal_power_dbm,effective_snr_db,ber,r2,mae,mse,evm,gmi,ngmi,error_message,path_nodes,span_count,gnpy_request_json,gnpy_result_json,gnpy_spectrum_json,opticommpy_request_json,opticommpy_result_json,lstm_request_json,lstm_result_json,lstm_forecast_csv,lstm_model_path,eye_diagram_png,constellation_png,psd_png,notes,metrics_json 
iter-1-scenario-60,1,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,011,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.395,28.21,-39.02,8.395,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-60_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-60_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-60_spectrum.json,,,,,,,,,,Path from bristol to powergate,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.45, 'gsnr_signal_bw_db': 8.4}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.44, 'gsnr_signal_bw_db': 8.39}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 8.395, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-178,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,011,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.395,28.21,-39.02,8.395,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-178_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-178_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-178_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.45, 'gsnr_signal_bw_db': 8.4}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.44, 'gsnr_signal_bw_db': 8.39}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 8.395, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-179,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,011,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.445,27.94,-39.75,8.445,,27.94,,-39.75,,,-11.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-179_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-179_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-179_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 8.5, 'gsnr_signal_bw_db': 8.45}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 8.49, 'gsnr_signal_bw_db': 8.44}], 'rx_signal_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'gsnr_signal_bw_db': 8.445, 'ase_signal_bw_dbm': -39.75}"
iter-2-scenario-180,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,011,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.465,27.61,-40.42,8.465,,27.61,,-40.42,,,-12.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-180_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-180_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-180_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 8.52, 'gsnr_signal_bw_db': 8.47}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 8.52, 'gsnr_signal_bw_db': 8.46}], 'rx_signal_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'gsnr_signal_bw_db': 8.465, 'ase_signal_bw_dbm': -40.42}"
iter-1-scenario-61,1,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,100,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,9.96,28.21,-39.02,9.96,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-61_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-61_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-61_spectrum.json,,,,,,,,,,Path from bristol to powergate,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 10.03, 'gsnr_signal_bw_db': 9.96}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 9.96, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-181,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,100,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,9.96,28.21,-39.02,9.96,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-181_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-181_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-181_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 10.03, 'gsnr_signal_bw_db': 9.96}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 9.96, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-182,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,100,1,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.01,27.94,-39.75,10.01,,27.94,,-39.75,,,-11.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-182_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-182_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-182_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 10.08, 'gsnr_signal_bw_db': 10.01}], 'rx_signal_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'gsnr_signal_bw_db': 10.01, 'ase_signal_bw_dbm': -39.75}"
iter-2-scenario-183,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,100,1,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.03,27.61,-40.42,10.03,,27.61,,-40.42,,,-12.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-183_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-183_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-183_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 10.1, 'gsnr_signal_bw_db': 10.03}], 'rx_signal_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'gsnr_signal_bw_db': 10.03, 'ase_signal_bw_dbm': -40.42}"
iter-1-scenario-62,1,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,101,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,9.125,28.21,-39.02,9.125,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-62_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-62_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-62_spectrum.json,,,,,,,,,,Path from bristol to powergate,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 9.18, 'gsnr_signal_bw_db': 9.13}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 9.17, 'gsnr_signal_bw_db': 9.12}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 9.125, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-184,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,101,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,9.125,28.21,-39.02,9.125,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-184_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-184_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-184_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 9.18, 'gsnr_signal_bw_db': 9.13}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 9.17, 'gsnr_signal_bw_db': 9.12}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 9.125, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-185,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,101,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,9.165,27.94,-39.75,9.165,,27.94,,-39.75,,,-11.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-185_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-185_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-185_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 9.23, 'gsnr_signal_bw_db': 9.17}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 9.22, 'gsnr_signal_bw_db': 9.16}], 'rx_signal_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'gsnr_signal_bw_db': 9.165, 'ase_signal_bw_dbm': -39.75}"
iter-2-scenario-186,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,101,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,9.185,27.61,-40.42,9.185,,27.61,,-40.42,,,-12.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-186_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-186_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-186_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 9.26, 'gsnr_signal_bw_db': 9.19}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 9.25, 'gsnr_signal_bw_db': 9.18}], 'rx_signal_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'gsnr_signal_bw_db': 9.185, 'ase_signal_bw_dbm': -40.42}"
iter-1-scenario-63,1,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,110,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.405,28.21,-39.02,8.405,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-63_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-63_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-63_spectrum.json,,,,,,,,,,Path from bristol to powergate,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.45, 'gsnr_signal_bw_db': 8.41}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.45, 'gsnr_signal_bw_db': 8.4}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 8.405, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-187,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,110,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.405,28.21,-39.02,8.405,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-187_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-187_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-187_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.45, 'gsnr_signal_bw_db': 8.41}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.45, 'gsnr_signal_bw_db': 8.4}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 8.405, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-188,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,110,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.45,27.94,-39.75,8.45,,27.94,,-39.75,,,-11.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-188_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-188_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-188_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 8.5, 'gsnr_signal_bw_db': 8.45}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 8.5, 'gsnr_signal_bw_db': 8.45}], 'rx_signal_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'gsnr_signal_bw_db': 8.45, 'ase_signal_bw_dbm': -39.75}"
iter-2-scenario-189,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,110,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.47,27.61,-40.42,8.47,,27.61,,-40.42,,,-12.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-189_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-189_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-189_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 8.53, 'gsnr_signal_bw_db': 8.47}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 8.52, 'gsnr_signal_bw_db': 8.47}], 'rx_signal_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'gsnr_signal_bw_db': 8.47, 'ase_signal_bw_dbm': -40.42}"
iter-1-scenario-64,1,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,111,3,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.623,28.21,-39.02,7.623,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-64_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-64_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-64_spectrum.json,,,,,,,,,,Path from bristol to powergate,"{'channels_simulated': 3, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '111', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 7.85, 'gsnr_signal_bw_db': 7.81}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 7.29, 'gsnr_signal_bw_db': 7.26}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 7.83, 'gsnr_signal_bw_db': 7.8}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 7.623, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-190,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,111,3,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.623,28.21,-39.02,7.623,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-190_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-190_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-190_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 3, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '111', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 7.85, 'gsnr_signal_bw_db': 7.81}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 7.29, 'gsnr_signal_bw_db': 7.26}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 7.83, 'gsnr_signal_bw_db': 7.8}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 7.623, 'ase_signal_bw_dbm': -39.02}"
